filename,width,height,aspect_ratio,category,suggested_use,path
3741579302540057.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3741579302540057.jpg
243691931101427.jpg,960,704,1.36,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/243691931101427.jpg
614719907331959.jpg,1080,752,1.44,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/614719907331959.jpg
4033683336662984.jpg,765,765,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4033683336662984.jpg
4347244701973511.jpg,768,960,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4347244701973511.jpg
299414872195799.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/299414872195799.jpg
4151807481517235.jpg,365,365,1.0,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/4151807481517235.jpg
211092197694734.jpg,858,960,0.89,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/211092197694734.jpg
216127343857886.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/216127343857886.jpg
3600981729933149.jpg,1079,845,1.28,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/3600981729933149.jpg
402957241841561.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/402957241841561.jpg
216127410524546.jpg,960,486,1.98,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/216127410524546.jpg
555513243252626.jpg,1600,720,2.22,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/555513243252626.jpg
3710074969023824.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3710074969023824.jpg
243691987768088.jpg,960,708,1.36,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/243691987768088.jpg
533546908782593.jpg,1024,1280,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/533546908782593.jpg
3927157000648952.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3927157000648952.jpg
294365882700698.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/294365882700698.jpg
268248011979152.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/268248011979152.jpg
253424233461530.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/253424233461530.jpg
210322447771709.jpg,1080,652,1.66,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/210322447771709.jpg
521227203347897.jpg,1080,806,1.34,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/521227203347897.jpg
3781836481847672.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3781836481847672.jpg
3710074705690517.jpg,960,925,1.04,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3710074705690517.jpg
319147776889175.jpg,1080,883,1.22,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/319147776889175.jpg
4171317166232933.jpg,1080,710,1.52,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4171317166232933.jpg
4324368524261129.jpg,960,689,1.39,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4324368524261129.jpg
967195825417697.jpg,1440,1440,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/967195825417697.jpg
394376679366284.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/394376679366284.jpg
3931879230176729.jpg,768,768,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3931879230176729.jpg
4324368817594433.jpg,960,738,1.3,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4324368817594433.jpg
3879238715440781.jpg,1080,810,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/3879238715440781.jpg
3948129535218365.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3948129535218365.jpg
243692154434738.jpg,960,699,1.37,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/243692154434738.jpg
3809246522440001.jpg,1080,1350,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3809246522440001.jpg
4080336218664362.jpg,1511,2000,0.76,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4080336218664362.jpg
780236800780268.jpg,900,900,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/780236800780268.jpg
4150229288341721.jpg,960,764,1.26,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4150229288341721.jpg
739354051535210.jpg,1080,1080,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/739354051535210.jpg
3659215070776481.jpg,960,640,1.5,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3659215070776481.jpg
3978590808838904.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3978590808838904.jpg
3781836385181015.jpg,720,900,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3781836385181015.jpg
967195962084350.jpg,1280,853,1.5,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/967195962084350.jpg
614719967331953.jpg,1061,585,1.81,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/614719967331953.jpg
257814743022479.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/257814743022479.jpg
4261855490512433.jpg,1079,809,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4261855490512433.jpg
237162931754327.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/237162931754327.jpg
299414598862493.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/299414598862493.jpg
967195725417707.jpg,720,720,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/967195725417707.jpg
4093078494056801.jpg,480,480,1.0,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/4093078494056801.jpg
4038916852806299.jpg,720,1280,0.56,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4038916852806299.jpg
1152527363551208.jpg,1536,2048,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/1152527363551208.jpg
742167631253852.jpg,1080,1080,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/742167631253852.jpg
4036447689719882.jpg,1080,810,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4036447689719882.jpg
4235670803130902.jpg,1080,794,1.36,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4235670803130902.jpg
4309433479087967.jpg,1080,669,1.61,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4309433479087967.jpg
216634920473795.jpg,1080,581,1.86,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/216634920473795.jpg
627780509359232.jpg,1200,1600,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/627780509359232.jpg
3683565971674724.jpg,899,1599,0.56,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3683565971674724.jpg
273743291429624.jpg,720,900,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/273743291429624.jpg
3767747766589877.jpg,960,718,1.34,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3767747766589877.jpg
246296570840963.jpg,1080,1350,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/246296570840963.jpg
214350514035569.jpg,1074,604,1.78,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/214350514035569.jpg
279723524164934.jpg,960,503,1.91,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/279723524164934.jpg
3879233332107986.jpg,904,473,1.91,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/3879233332107986.jpg
4353694544661860.jpg,720,960,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4353694544661860.jpg
275712161232737.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/275712161232737.jpg
262524195884867.jpg,540,960,0.56,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/262524195884867.jpg
239184248218862.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/239184248218862.jpg
4077004985664152.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4077004985664152.jpg
3714899565208031.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3714899565208031.jpg
3586211461410176.jpg,1612,2015,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/3586211461410176.jpg
243811694422784.jpg,1080,778,1.39,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/243811694422784.jpg
236220561848564.jpg,1080,787,1.37,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/236220561848564.jpg
4077005768997407.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/4077005768997407.jpg
3906251879406131.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/3906251879406131.jpg
374191831384769.jpg,1280,905,1.41,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/374191831384769.jpg
311402250997061.jpg,1024,1280,0.8,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/311402250997061.jpg
443932987743986.jpg,672,444,1.51,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/443932987743986.jpg
239184168218870.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/239184168218870.jpg
620805123390104.jpg,960,521,1.84,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/620805123390104.jpg
231538755650078.jpg,1080,740,1.46,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/231538755650078.jpg
3898971986800787.jpg,960,720,1.33,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3898971986800787.jpg
4328180540546594.jpg,1074,798,1.35,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4328180540546594.jpg
394376942699591.jpg,381,381,1.0,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/394376942699591.jpg
257810893022864.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/257810893022864.jpg
268246345312652.jpg,720,960,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/268246345312652.jpg
216127727191181.jpg,720,960,0.75,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/216127727191181.jpg
3898971340134185.jpg,960,713,1.35,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/3898971340134185.jpg
520715176732433.jpg,960,801,1.2,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/520715176732433.jpg
614719470665336.jpg,1080,584,1.85,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/614719470665336.jpg
588400699963880.jpg,960,591,1.62,thumb,Thumbnail / Ícone,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/04_pequenas_thumbnails/588400699963880.jpg
394376349366317.jpg,960,960,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/394376349366317.jpg
4253385324692783.jpg,1440,1080,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4253385324692783.jpg
4341367589227889.jpg,1071,803,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/4341367589227889.jpg
229578545846099.jpg,960,777,1.24,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/229578545846099.jpg
710793737724575.jpg,810,810,1.0,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/710793737724575.jpg
319123016891651.jpg,960,785,1.22,square,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/03_quadradas_galeria/319123016891651.jpg
236452445158709.jpg,1071,803,1.33,hero,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/01_banners_hero/236452445158709.jpg
4288427771188538.jpg,1080,1510,0.72,mobile,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/facebook_fotos_organizadas/02_retratos_mobile/4288427771188538.jpg
